  9.99999977648258209E-003   1.3268526    
  1.99999995529651642E-002   1.0321246    
  2.99999993294477463E-002  0.71300030    
  3.99999991059303284E-002  0.33393648    
  4.99999988824129105E-002 -3.20506692E-02
  5.99999986588954926E-002 -0.42080608    
  6.99999984353780746E-002 -0.84005642    
  7.99999982118606567E-002  -1.2106836    
  8.99999979883432388E-002  -1.7575310    
  9.99999977648258209E-002  -2.1974361    
  0.10999999754130840       -2.6582282    
  0.11999999731779099       -3.0883758    
  0.12999999709427357       -3.6107910    
  0.13999999687075615       -4.1228709    
  0.14999999664723873       -4.6891651    
  0.15999999642372131       -5.1298676    
  0.16999999620020390       -5.6739397    
  0.17999999597668648       -6.2057295    
  0.18999999575316906       -6.7997375    
  0.19999999552965164       -7.3522077    
  0.20999999530613422       -7.8703766    
  0.21999999508261681       -8.4397249    
  0.22999999485909939       -9.0113840    
  0.23999999463558197       -9.5985413    
  0.24999999441206455       -10.280467    
  0.25999999418854713       -10.820577    
  0.26999999396502972       -11.441084    
  0.27999999374151230       -12.071698    
  0.28999999351799488       -12.754113    
  0.29999999329447746       -13.406435    
  0.30000001192092896       -13.161136    
  0.31000001169741154       -14.054128    
  0.32000001147389412       -14.734621    
  0.33000001125037670       -15.366886    
  0.34000001102685928       -16.130892    
  0.35000001080334187       -16.804157    
  0.36000001057982445       -17.480978    
  0.37000001035630703       -18.209146    
  0.38000001013278961       -18.948740    
  0.39000000990927219       -19.647728    
  0.40000000968575478       -20.436852    
  0.41000000946223736       -21.127943    
  0.42000000923871994       -21.941551    
  0.43000000901520252       -22.718769    
  0.44000000879168510       -23.522245    
  0.45000000856816769       -24.279329    
  0.46000000834465027       -25.102547    
  0.47000000812113285       -25.904192    
  0.48000000789761543       -26.780493    
  0.49000000767409801       -27.593498    
  0.50000000745058060       -28.491173    
  0.51000000722706318       -29.383976    
  0.52000000700354576       -30.310148    
  0.53000000678002834       -31.146349    
  0.54000000655651093       -32.136524    
  0.55000000633299351       -33.041508    
  0.56000000610947609       -33.925026    
  0.57000000588595867       -34.941406    
  0.58000000566244125       -35.872097    
  0.59000000543892384       -36.806908    
  0.60000000521540642       -37.811550    
  0.60000002384185791       -37.811550
  0.61000002361834049       -38.784184    
  0.62000002339482307       -39.775101    
  0.63000002317130566       -40.783051    
  0.64000002294778824       -41.842861    
  0.65000002272427082       -42.868702    
  0.66000002250075340       -43.923370    
  0.67000002227723598       -44.970654    
  0.68000002205371857       -46.042889    
  0.69000002183020115       -47.097832    
  0.70000002160668373       -48.201176    
  0.71000002138316631       -49.273418    
  0.72000002115964890       -50.360199    
  0.73000002093613148       -51.459599    
  0.74000002071261406       -52.590019    
  0.75000002048909664       -53.712132    
  0.76000002026557922       -54.835052    
  0.77000002004206181       -55.970135    
  0.78000001981854439       -57.101517    
  0.79000001959502697       -58.242683    
  0.80000001192092896       -58.242683
  0.81000001169741154       -60.522873    
  0.82000001147389412       -61.733078    
  0.83000001125037670       -62.957520    
  0.84000001102685928       -64.151970    
  0.85000001080334187       -66.559540    
  0.86000001057982445       -67.755798    
  0.87000001035630703       -68.958954    
  0.88000001013278961       -70.154518    
  0.89000000990927219       -71.291832    
  0.90000000968575478       -72.427048    
  0.91000000946223736       -73.498634    
  0.92000000923871994       -74.566147    
  0.93000000901520252       -75.579590    
  0.94000000879168510       -76.574509    
  0.95000000856816769       -77.527229    
  0.96000000834465027       -78.441864    
  0.97000000812113285       -79.311485    
  0.98000000789761543       -80.140541    
  0.99000000767409801       -80.932182    
