  2.82293130E-02   0.0000000000000000     
  8.46879333E-02   0.0000000000000000     
  0.14114656       0.0000000000000000     
  0.19760518       0.0000000000000000     
  0.25406381       0.0000000000000000     
  0.31052244       0.0000000000000000     
  0.36698106       0.0000000000000000     
  0.42343968       0.0000000000000000     
  0.47989830       0.0000000000000000     
  0.53635693       0.0000000000000000     
  0.59281558       0.0000000000000000     
  0.64927417       0.0000000000000000     
  0.70573282       0.0000000000000000     
  0.76219141       0.0000000000000000     
  0.81865007      2.37926769351895829E-006
  0.87510866      2.27592316775583484E-003
  0.93156731      7.90204085902645320E-002
  0.98802590      0.36926542502683207     
   1.0444845      0.65636692682655484     
   1.1009432      0.75249249286440778     
   1.1574018      0.72355787043951925     
   1.2138604      0.65911866987720791     
   1.2703191      0.59129684496637136     
   1.3267777      0.53538609430244211     
   1.3832363      0.49228725111234883     
   1.4396949      0.46081576192749368     
   1.4961536      0.43733346778314552     
   1.5526122      0.42249263553833755     
   1.6090708      0.41134234108869072     
   1.6655294      0.40735283971144526     
   1.7219881      0.40041401643913255     
   1.7784467      0.39976435822951772     
   1.8349053      0.40354826320857889     
   1.8913639      0.40915175263463760     
   1.9478226      0.41691400979081145     
   2.0042810      0.42544402049928970     
   2.0607398      0.43257359105397725     
   2.1171985      0.43696374897895690     
   2.1736569      0.43763287548632673     
   2.2301157      0.43724771593617956     
   2.2865744      0.43624129661858435     
   2.3430328      0.43608088621993313     
   2.3994915      0.43282464511256602     
   2.4559503      0.42952327923879469     
   2.5124087      0.42772982660642905     
   2.5688674      0.42636184125219767     
   2.6253259      0.42502704096764538     
   2.6817846      0.42496692203145586     
   2.7382433      0.42348206038777869     
   2.7947018      0.42347605678803046     
   2.8511605      0.42333958437607522     
   2.9076192      0.42478956355161612     
   2.9640777      0.42382186291905261     
   3.0205364      0.42347918478382574     
   3.0769951      0.42394530820884380     
   3.1334536      0.42373429481185038     
   3.1899123      0.42381380429318105     
   3.2463708      0.42465210561326239     
   3.3028295      0.42454485483128401     
   3.3592882      0.42439561570285705     
   3.4157467      0.42398371240450050     
   3.4722054      0.42446540343411704     
   3.5286641      0.42386896647611860     
   3.5851226      0.42397186026238887     
   3.6415813      0.42398061942412391     
   3.6980400      0.42420715719734353     
   3.7544985      0.42519329718145993     
   3.8109572      0.42423698053939995     
   3.8674157      0.42366215079851705     
   3.9238744      0.42338788315572845     
   3.9803331      0.42336480400511428     
   4.0367918      0.42331921315557230     
   4.0932503      0.42349809903713420     
   4.1497087      0.42322278607184183     
   4.2061677      0.42305096151788996     
   4.2626262      0.42288112613547862     
   4.3190846      0.42352633617728924     
   4.3755436      0.42444864392255793     
   4.4320021      0.42488434268967507     
   4.4884605      0.42434499520141983     
   4.5449195      0.42369422775126636     
   4.6013780      0.42368051151437597     
   4.6578364      0.42403910728337030     
   4.7142949      0.42364147259570833     
   4.7707539      0.42356147655271387     
   4.8272123      0.42277363924335926     
   4.8836708      0.42369591508124310     
   4.9401298      0.42349828491911096     
   4.9965882      0.42347719136190265     
   5.0530467      0.42367719460835784     
   5.1095057      0.42308532107674618     
   5.1659641      0.42334659163473737     
   5.2224226      0.42310147821876520     
   5.2788815      0.42331854531335100     
   5.3353400      0.42336233232734843     
   5.3917985      0.42274873905598404     
   5.4482574      0.42287551340375884     
   5.5047159      0.42280927692989467     
   5.5611744      0.42350516943916605     
   5.6176333      0.42339665413840594     
   5.6740918      0.42323366803219759     
   5.7305503      0.42360262978575236     
   5.7870088      0.42372870337939528     
   5.8434677      0.42366309170471289     
   5.8999262      0.42347246974746283     
